id,employee_id,first_date_of_week,created_at
13305,ec5432dc-9cea-4ac3-a946-4007d7c58e32,2022-10-31 00:00:00.0000000,2022-11-02 11:58:18.8333333
13306,702ecf8b-2215-4443-9ee3-c6c0127a1d88,2022-10-24 00:00:00.0000000,2022-11-02 12:34:57.4166667
13307,b42d847c-11ce-4a1b-a901-5c725a802055,2022-10-31 00:00:00.0000000,2022-11-02 13:13:00.5233333
13308,67eaf537-c12a-48cc-a86d-d40097a5b0dd,2022-09-19 00:00:00.0000000,2022-11-02 13:14:41.4466667
13309,67eaf537-c12a-48cc-a86d-d40097a5b0dd,2022-10-10 00:00:00.0000000,2022-11-02 13:16:03.7066667
13310,67eaf537-c12a-48cc-a86d-d40097a5b0dd,2022-10-17 00:00:00.0000000,2022-11-02 13:16:38.2033333
13312,bcda9966-065b-4617-909f-895b4fbb676d,2022-10-24 00:00:00.0000000,2022-11-02 13:24:32.5833333
13313,6a19c02d-dd0d-414f-a304-ed3b9ff2ef60,2022-10-17 00:00:00.0000000,2022-11-02 13:43:22.6400000
13314,6a19c02d-dd0d-414f-a304-ed3b9ff2ef60,2022-10-24 00:00:00.0000000,2022-11-02 13:46:32.0833333
13315,8570cc97-bca6-4351-ba59-9fa741a97af7,2022-10-24 00:00:00.0000000,2022-11-02 13:47:34.8400000
13317,580de12d-78b1-4f3f-95fd-3880d886a2a1,2022-10-24 00:00:00.0000000,2022-11-02 14:30:32.3400000
13318,a217b68c-39fe-44df-8197-665f23903049,2022-10-31 00:00:00.0000000,2022-11-02 14:37:39.6366667
13319,b3bddcc0-d4f5-491b-84f5-09f01bba4889,2022-10-24 00:00:00.0000000,2022-11-02 14:39:24.7866667
13320,afc5107f-e2c9-4606-9438-3193727f0d7d,2022-10-24 00:00:00.0000000,2022-11-02 15:23:41.4333333
13321,884795e9-217b-419c-abf9-5ee9b699d216,2022-10-17 00:00:00.0000000,2022-11-02 15:27:39.2366667
13322,884795e9-217b-419c-abf9-5ee9b699d216,2022-10-24 00:00:00.0000000,2022-11-02 15:27:52.6633333
13323,2cffd74f-e54d-4a75-a56e-051f091cf429,2022-10-24 00:00:00.0000000,2022-11-02 15:42:13.7866667
13324,b2687763-b317-4440-984f-8c364b172719,2022-10-24 00:00:00.0000000,2022-11-02 15:46:25.3666667
13346,51b0ef1b-1675-447d-a80f-33785309ca36,2022-10-24 00:00:00.0000000,2022-11-02 16:31:29.6333333
13347,e841cfef-6989-4a65-8960-98aca775bd70,2022-10-24 00:00:00.0000000,2022-11-02 16:43:11.2500000
13348,74bc41e3-55bd-44c0-a4a8-8396b7e1ca9b,2022-10-31 00:00:00.0000000,2022-11-02 16:50:17.6866667
13349,9dd54530-1250-4675-b6c2-45cfdde1e524,2022-10-24 00:00:00.0000000,2022-11-02 17:01:23.9133333
13350,8bc62921-c13c-4b53-ac45-c9b5631181ae,2022-10-31 00:00:00.0000000,2022-11-02 17:22:15.2900000
13351,206feb32-dbc9-4222-a258-1b37edfaf7d9,2022-10-31 00:00:00.0000000,2022-11-02 17:25:12.2066667
13352,8dc11007-e49a-470b-b613-1e7cec18e4f4,2022-10-31 00:00:00.0000000,2022-11-02 17:40:30.0966667
13353,2e02996d-0a10-4636-858f-d1265c4e98f9,2022-10-31 00:00:00.0000000,2022-11-02 17:41:35.9066667
13354,1f29c021-942b-4dca-9a40-3e725aceff5c,2022-10-31 00:00:00.0000000,2022-11-02 18:03:50.2000000
13355,785d175f-704c-4841-8926-a6a51cd04ea7,2022-10-31 00:00:00.0000000,2022-11-03 07:59:30.9833333
13356,0b29bb5e-de99-411a-91b2-bdf60edef82f,2022-10-24 00:00:00.0000000,2022-11-03 08:16:25.2800000
13357,0b29bb5e-de99-411a-91b2-bdf60edef82f,2022-10-31 00:00:00.0000000,2022-11-03 08:18:19.9066667
13358,3ef4d819-b0a1-43d5-acd2-d3103ec5b7a1,2022-10-24 00:00:00.0000000,2022-11-03 08:42:54.2366667
13359,0adb4400-f7a7-405f-86c2-6d90e74073d5,2022-10-24 00:00:00.0000000,2022-11-03 09:07:12.0766667
13360,6cf50607-f744-41ae-85e1-3139e4f46596,2022-10-24 00:00:00.0000000,2022-11-03 09:37:12.0233333
13361,323b462b-ea1f-431e-a054-ec9a6295635b,2022-10-24 00:00:00.0000000,2022-11-03 09:59:51.9700000
13362,00ae6271-6120-4466-94a7-39cdac57c198,2022-10-24 00:00:00.0000000,2022-11-03 10:01:03.8433333
13363,323b462b-ea1f-431e-a054-ec9a6295635b,2022-10-31 00:00:00.0000000,2022-11-03 10:05:39.0600000
13364,1a26e6e9-2a57-460b-a0d7-aaaecfdcafc4,2022-10-31 00:00:00.0000000,2022-11-03 10:08:38.3366667
13365,3bc7a0fd-f0a1-4be4-afb6-f6aada527886,2022-10-24 00:00:00.0000000,2022-11-03 10:09:59.7600000
13366,c1b8b146-fd37-4de0-9366-efbf72a9ef66,2022-10-17 00:00:00.0000000,2022-11-03 10:25:39.0500000
13367,c1b8b146-fd37-4de0-9366-efbf72a9ef66,2022-10-24 00:00:00.0000000,2022-11-03 10:26:39.9600000
13368,c4da7e34-f11d-4c13-b343-dc385d494cd1,2022-10-24 00:00:00.0000000,2022-11-03 10:40:38.3200000
13369,deac56b5-4399-4765-8590-4bb230bb9d05,2022-10-24 00:00:00.0000000,2022-11-03 11:38:00.8733333
13370,23a04a8b-b020-4af2-8df5-2393f4789040,2022-10-24 00:00:00.0000000,2022-11-03 11:46:53.1933333
13371,c897887f-78b7-4384-8648-6cfb3c11573c,2022-10-24 00:00:00.0000000,2022-11-03 11:58:34.3400000
13372,a469b87e-092e-45ed-8ac0-eda58b0fcca5,2022-10-31 00:00:00.0000000,2022-11-03 12:17:53.8900000
13373,af660f4f-9784-4ee5-b8ef-cdb226dbbf5f,2022-11-07 00:00:00.0000000,2022-11-03 12:29:07.8466667
13374,af660f4f-9784-4ee5-b8ef-cdb226dbbf5f,2022-11-14 00:00:00.0000000,2022-11-03 12:29:07.8466667
13375,5055e4db-e665-4230-9209-a8a64be04c35,2022-10-31 00:00:00.0000000,2022-11-03 12:55:41.8833333
13377,cb0cc284-a7b9-41fd-9b4d-ad390a67d7a6,2022-10-31 00:00:00.0000000,2022-11-03 14:32:56.0600000
13378,cee6bfd2-ae06-4e42-97c5-e68c162c1e4f,2022-10-24 00:00:00.0000000,2022-11-03 14:59:28.2533333
13379,1380ac00-a7ce-48b5-9924-11f74df909b1,2022-10-31 00:00:00.0000000,2022-11-03 15:06:17.9500000
13380,bf063e52-007d-4738-889d-09d9895e1082,2022-10-17 00:00:00.0000000,2022-11-03 15:15:06.2966667
13381,f94deed8-9e2b-4e83-b252-2f15ced9f862,2022-10-31 00:00:00.0000000,2022-11-03 15:16:53.0100000
13382,33f398ba-1061-4317-8035-59c123ee7f3d,2022-10-31 00:00:00.0000000,2022-11-03 15:17:18.9366667
13383,f94deed8-9e2b-4e83-b252-2f15ced9f862,2022-11-28 00:00:00.0000000,2022-11-03 15:17:45.2800000
13384,f94deed8-9e2b-4e83-b252-2f15ced9f862,2022-12-05 00:00:00.0000000,2022-11-03 15:17:45.2800000
13385,262126fe-a394-4f51-aef4-e129edbb2793,2022-10-31 00:00:00.0000000,2022-11-03 15:17:51.9333333
13386,928c17ef-5e90-42c6-bc52-9da287ae00c6,2022-10-31 00:00:00.0000000,2022-11-03 15:19:34.0100000
13389,33f398ba-1061-4317-8035-59c123ee7f3d,2022-12-05 00:00:00.0000000,2022-11-03 15:21:49.4966667
13390,c21386b8-4f7f-405e-afb9-2fe0f64ff119,2022-10-31 00:00:00.0000000,2022-11-03 15:39:29.6600000
13391,1690adef-960f-46a4-8b30-741d97ddbb52,2022-10-31 00:00:00.0000000,2022-11-03 15:39:59.9666667
13392,1690adef-960f-46a4-8b30-741d97ddbb52,2022-10-31 00:00:00.0000000,2022-11-03 15:40:00.3600000
13395,758d8647-e251-4413-aa9d-9dd8ce51bf42,2022-10-31 00:00:00.0000000,2022-11-03 16:17:47.6266667
13396,50360671-719c-4c1a-b0c4-f13071fac042,2022-10-31 00:00:00.0000000,2022-11-03 16:21:24.7966667
13397,96fafc06-e190-4494-880e-4c3d21847e99,2022-10-31 00:00:00.0000000,2022-11-03 16:24:47.6600000
13398,849ec9cb-5c56-466a-ac51-d6dd5d08fb5f,2022-10-31 00:00:00.0000000,2022-11-03 16:28:10.7033333
13399,5b2d57d5-c81c-4ac8-84e5-aa3a3314f381,2022-10-31 00:00:00.0000000,2022-11-03 16:56:09.2800000
13401,9933be05-6c35-430a-b047-8c682dcdbd37,2022-10-31 00:00:00.0000000,2022-11-03 17:18:29.1566667
13402,2685c373-d8ba-4fbd-bd55-22c0b1a311fd,2022-10-24 00:00:00.0000000,2022-11-03 17:33:04.5700000
13403,84996716-18fe-4d3b-8a60-27d93dfc473a,2022-10-31 00:00:00.0000000,2022-11-03 17:35:33.2766667
13404,bd0f9d72-acac-4a03-9b34-3d65108a3b42,2022-10-31 00:00:00.0000000,2022-11-03 17:35:35.9966667
13405,2685c373-d8ba-4fbd-bd55-22c0b1a311fd,2022-10-31 00:00:00.0000000,2022-11-03 17:45:48.6933333
13406,b42d847c-11ce-4a1b-a901-5c725a802055,2022-10-24 00:00:00.0000000,2022-11-03 18:21:18.2200000
13407,83d29856-3d63-4d07-8136-bf27fda3b175,2022-10-31 00:00:00.0000000,2022-11-03 19:05:40.8900000
13408,ed955d48-5561-4d7c-b660-529e5bb675b0,2022-10-24 00:00:00.0000000,2022-11-04 07:19:53.3066667
13409,3ac85116-73fc-4c29-86bb-5dea98639807,2022-10-31 00:00:00.0000000,2022-11-04 07:47:30.5733333
13410,2cd47680-6bd6-4972-9235-7832e3641825,2022-10-31 00:00:00.0000000,2022-11-04 08:36:28.7966667
13411,af660f4f-9784-4ee5-b8ef-cdb226dbbf5f,2022-10-31 00:00:00.0000000,2022-11-04 08:38:22.7433333
13412,6b67650e-4e9a-4c59-8858-6ebeb9e25fde,2022-10-31 00:00:00.0000000,2022-11-04 08:57:16.4533333
13413,d6d54b3f-bf33-435b-8741-7fc307ceaa7e,2022-10-31 00:00:00.0000000,2022-11-04 09:12:40.6066667
13414,69ef6b55-48c5-491d-9dad-111a2da061b6,2022-10-31 00:00:00.0000000,2022-11-04 09:27:47.2566667
13415,f6177fbf-8b88-4c9d-963c-33842ffe9242,2022-10-17 00:00:00.0000000,2022-11-04 09:32:07.9733333
13416,f6177fbf-8b88-4c9d-963c-33842ffe9242,2022-10-24 00:00:00.0000000,2022-11-04 09:48:29.3466667
13417,e4d5b779-d8ac-43e7-9c5b-77ec2b391993,2022-10-31 00:00:00.0000000,2022-11-04 10:26:25.1566667
13418,4e08db7c-4d5c-4830-b3af-e8473c540855,2022-10-31 00:00:00.0000000,2022-11-04 11:10:13.6500000
13419,1d42d60e-9678-451e-84ea-dde3828c1752,2022-10-31 00:00:00.0000000,2022-11-04 11:18:45.8366667
13420,6cf50607-f744-41ae-85e1-3139e4f46596,2022-10-31 00:00:00.0000000,2022-11-04 11:35:53.8100000
13421,6cf50607-f744-41ae-85e1-3139e4f46596,2022-10-17 00:00:00.0000000,2022-11-04 11:41:44.2266667
13422,1051b56c-f738-43a9-ac0a-9dd73dcaae3e,2022-10-31 00:00:00.0000000,2022-11-04 12:22:10.6966667
13423,bbd9606f-13f0-4106-95db-d72ba8929ac9,2022-10-31 00:00:00.0000000,2022-11-04 12:50:30.9166667
13424,7289b1b8-1173-45dc-b695-eba6b448a285,2022-10-31 00:00:00.0000000,2022-11-04 12:54:43.1300000
13426,1af72e5f-e534-45fd-b231-779deda41bc9,2022-10-31 00:00:00.0000000,2022-11-04 13:20:17.6833333
13427,306bc563-6a04-467f-8b3c-e56872cb04c3,2022-10-31 00:00:00.0000000,2022-11-04 13:21:35.6100000
13428,544f2709-2f43-48fb-9046-4bbad47cf6c2,2022-10-31 00:00:00.0000000,2022-11-04 13:51:24.9700000
13429,9e702bcc-1e81-4780-b2f0-5620cd9a3c5e,2022-10-31 00:00:00.0000000,2022-11-04 14:02:58.0900000
13430,67eaf537-c12a-48cc-a86d-d40097a5b0dd,2022-10-31 00:00:00.0000000,2022-11-04 14:15:01.7533333
13431,27d010e0-2ef0-4943-8a1b-73a54cb8304e,2022-10-31 00:00:00.0000000,2022-11-04 14:21:57.8533333
13432,797b74e7-c268-4cb8-86e9-a0f2cd40cd52,2022-10-31 00:00:00.0000000,2022-11-04 14:31:28.0900000
13433,3dc42979-01e9-4d38-ba59-97d93174a28d,2022-10-31 00:00:00.0000000,2022-11-04 14:45:59.2566667
13434,5246b8d1-4927-46c5-888d-499b769a0145,2022-10-31 00:00:00.0000000,2022-11-04 14:46:20.8066667
13435,4d4d18c6-0df4-4a79-aad0-c51ae5257146,2022-11-07 00:00:00.0000000,2022-11-04 14:47:44.6900000
13436,4d4d18c6-0df4-4a79-aad0-c51ae5257146,2022-11-14 00:00:00.0000000,2022-11-04 14:47:44.6900000
13437,4d4d18c6-0df4-4a79-aad0-c51ae5257146,2022-11-21 00:00:00.0000000,2022-11-04 14:47:44.6900000
13438,4d4d18c6-0df4-4a79-aad0-c51ae5257146,2022-11-28 00:00:00.0000000,2022-11-04 14:47:44.6900000
13439,4d4d18c6-0df4-4a79-aad0-c51ae5257146,2022-12-05 00:00:00.0000000,2022-11-04 14:47:44.6900000
13440,4d4d18c6-0df4-4a79-aad0-c51ae5257146,2022-12-12 00:00:00.0000000,2022-11-04 14:47:44.6900000
13441,4d4d18c6-0df4-4a79-aad0-c51ae5257146,2022-12-19 00:00:00.0000000,2022-11-04 14:47:44.6900000
13442,4d4d18c6-0df4-4a79-aad0-c51ae5257146,2022-12-26 00:00:00.0000000,2022-11-04 14:47:44.6900000
13443,6a24ba6a-12a1-4c3a-a6bb-3572973d6789,2022-10-31 00:00:00.0000000,2022-11-04 14:52:09.2966667
13444,c8eaf4c4-ce36-4780-abce-29f2cfa5154b,2022-10-31 00:00:00.0000000,2022-11-04 15:01:17.6733333
13445,a0aa1f15-b75d-4320-8df5-a70dbfb0c9df,2022-10-31 00:00:00.0000000,2022-11-04 15:10:12.9333333
13446,ab119987-582d-45b8-a160-08369f2778b8,2022-10-31 00:00:00.0000000,2022-11-04 15:14:53.7366667
13448,012bee39-2399-4b3e-b863-774620094f16,2022-10-31 00:00:00.0000000,2022-11-04 15:26:49.5833333
13449,cb642d04-d8c2-4e3b-ba21-3bdcd1874382,2022-10-31 00:00:00.0000000,2022-11-04 15:30:25.3966667
13450,f6dfd637-ffea-41f7-8d25-61a20b920c1c,2022-10-31 00:00:00.0000000,2022-11-04 15:32:51.7666667
13451,bc4f8bb0-5bf1-4a93-9c77-6e78dc964d46,2022-10-31 00:00:00.0000000,2022-11-04 15:44:16.2300000
13452,b3cf61d8-786f-4b67-88d8-67bdcd6fa0c8,2022-10-31 00:00:00.0000000,2022-11-04 15:46:26.2866667
13453,884795e9-217b-419c-abf9-5ee9b699d216,2022-10-31 00:00:00.0000000,2022-11-04 15:46:59.8766667
13454,c4da7e34-f11d-4c13-b343-dc385d494cd1,2022-10-31 00:00:00.0000000,2022-11-04 15:47:41.9000000
13455,5b4316b0-ffce-4f00-9414-ce3cede3d635,2022-10-31 00:00:00.0000000,2022-11-04 15:48:09.2766667
13456,c62007bc-c488-44eb-820e-43260ae0e882,2022-10-31 00:00:00.0000000,2022-11-04 15:48:55.7333333
13457,55598137-03e3-4a7f-bda5-238b87ae37f7,2022-10-31 00:00:00.0000000,2022-11-04 15:53:41.7933333
13458,ea5a4304-50f6-4650-9494-e7df231740da,2022-10-31 00:00:00.0000000,2022-11-04 15:56:50.1033333
13459,77edc682-18f7-41a2-920a-e63cc48c499a,2022-10-31 00:00:00.0000000,2022-11-04 15:58:20.5133333
13460,14f16a86-910e-49a6-8d05-eb418cf62743,2022-10-31 00:00:00.0000000,2022-11-04 16:01:01.2066667
13461,a3aa6f61-6edb-42a8-bcab-c0e43df9e883,2022-10-31 00:00:00.0000000,2022-11-04 16:01:25.6633333
13462,641f4f9a-7c85-4563-a9b6-cc54e7bbc4eb,2022-10-31 00:00:00.0000000,2022-11-04 16:04:18.0066667
13463,609052fc-b6d6-4f3c-b205-b06d5cfcfa86,2022-10-31 00:00:00.0000000,2022-11-04 16:11:06.2933333
13464,29d6a9fb-4bce-496b-9f35-b71bfef1953e,2022-10-31 00:00:00.0000000,2022-11-04 16:12:07.3766667
13465,b3bddcc0-d4f5-491b-84f5-09f01bba4889,2022-10-31 00:00:00.0000000,2022-11-04 16:14:12.8200000
13466,657617e0-2c98-443c-b5a8-d13919dff729,2022-10-31 00:00:00.0000000,2022-11-04 16:16:12.0000000
13467,a891c44e-bd07-4ea1-9bd0-57b55dc29465,2022-10-31 00:00:00.0000000,2022-11-04 16:19:37.0166667
13468,66aa38e6-a967-448c-a0b1-345d1eb9abba,2022-10-24 00:00:00.0000000,2022-11-04 16:22:09.2933333
13469,a5902cfa-328b-429a-9357-32fdf71c0a87,2022-10-31 00:00:00.0000000,2022-11-04 16:27:43.2566667
13470,85eaabd4-b743-492e-87fe-958f28395b60,2022-10-31 00:00:00.0000000,2022-11-04 16:28:52.8666667
13471,547c7b48-7b8f-4d96-b191-7987b20b5fb0,2022-10-31 00:00:00.0000000,2022-11-04 16:31:39.3800000
13472,c018fa7f-94b0-4e12-b6d2-30cf72421588,2022-10-31 00:00:00.0000000,2022-11-04 16:32:12.5133333
13473,da4b6d40-822f-4545-a64d-b5556763d041,2022-10-31 00:00:00.0000000,2022-11-04 16:32:30.1033333
13474,9ea266ff-05c1-4419-b75f-b8e3750b3e2f,2022-10-31 00:00:00.0000000,2022-11-04 16:32:58.2366667
13475,7916c74d-c5a7-4687-9431-6fab2c631e5e,2022-10-31 00:00:00.0000000,2022-11-04 16:40:38.4100000
13476,88548308-87a7-45bd-9b0c-e5e6728afcc1,2022-10-31 00:00:00.0000000,2022-11-04 16:43:10.2233333
13477,dbeb9df8-6b40-4e71-83cd-c0b46c90feb0,2022-10-31 00:00:00.0000000,2022-11-04 16:44:44.2266667
13478,9be6806a-7d62-47c1-ae5c-19f3cd64e4b1,2022-10-31 00:00:00.0000000,2022-11-04 16:46:51.7466667
13479,3afdc898-19b9-401c-806c-ebaead71eea5,2022-10-31 00:00:00.0000000,2022-11-04 16:48:06.2233333
13480,a4ddbf90-0be8-4077-bc4c-07aa23af8583,2022-10-31 00:00:00.0000000,2022-11-04 16:49:28.9900000
13481,bfe4ee3b-5082-4352-a7b6-ba456c0bb119,2022-10-24 00:00:00.0000000,2022-11-04 16:49:54.4700000
13482,3dc6a0cd-9ae3-430e-aad4-042e464d5e67,2022-10-31 00:00:00.0000000,2022-11-04 16:50:06.8100000
13483,4d9937ec-c038-4289-a721-7a13c345a792,2022-10-31 00:00:00.0000000,2022-11-04 16:51:38.3066667
13484,6267a3e3-02f1-4314-afa3-a8b7e9c6a116,2022-10-31 00:00:00.0000000,2022-11-04 16:52:26.6333333
13485,d43316ec-e196-451f-ae7e-950e80a87721,2022-10-31 00:00:00.0000000,2022-11-04 16:53:38.0700000
13486,e0cbdfb0-e912-49b7-93a1-fcef721786d3,2022-10-31 00:00:00.0000000,2022-11-04 17:06:46.6566667
13487,7ba04727-579f-41ab-ac86-02f5747517f9,2022-10-31 00:00:00.0000000,2022-11-04 17:07:59.6566667
13488,456dfec8-1ce0-4159-8e39-9797c755d810,2022-10-31 00:00:00.0000000,2022-11-04 17:08:05.0733333
13489,39d7ccea-dc52-4376-87c6-fd89bee875f0,2022-10-31 00:00:00.0000000,2022-11-04 17:12:01.5466667
13490,82b91145-c2db-4481-9e69-0089a4a55489,2022-10-31 00:00:00.0000000,2022-11-04 17:12:08.2033333
13491,47a2bfcb-7d6e-45d6-a9ab-ea294e9d1466,2022-10-31 00:00:00.0000000,2022-11-04 17:12:55.0766667
13492,16ed9796-602a-4bc7-8c0e-3593da1c4444,2022-10-31 00:00:00.0000000,2022-11-04 17:13:00.7933333
13493,59213f0f-8891-46b9-97a5-778b17e24b0c,2022-10-31 00:00:00.0000000,2022-11-04 17:15:44.3766667
13494,8f4f0496-54a8-4ad3-bd6f-54a2e2a374a5,2022-10-31 00:00:00.0000000,2022-11-04 17:23:34.9866667
13495,77764419-9156-4ea6-aef5-6aa5fdced5ad,2022-10-31 00:00:00.0000000,2022-11-04 17:28:38.2166667
13496,a5e78450-d666-4764-ac33-6e6a0779a2fc,2022-10-31 00:00:00.0000000,2022-11-04 17:30:10.6533333
13497,06357359-620c-491f-96a0-757419679d4d,2022-10-31 00:00:00.0000000,2022-11-04 17:32:14.5600000
13498,9e9f3384-6ce6-4eb0-99c1-3cdfa2f82cc5,2022-10-31 00:00:00.0000000,2022-11-04 17:35:26.5033333
13499,96683a0f-cfd6-4be5-868b-2129d94807b3,2022-10-31 00:00:00.0000000,2022-11-04 17:46:31.5866667
13500,645530f2-ebd8-4d61-91a0-729f7d2a746d,2022-10-31 00:00:00.0000000,2022-11-04 17:50:44.4600000
13501,fffad7c4-1dca-4c72-a1ab-34e659cfea69,2022-10-31 00:00:00.0000000,2022-11-04 18:10:44.7433333
13502,717197ed-15e2-430e-844b-fea84f890110,2022-10-31 00:00:00.0000000,2022-11-04 18:13:40.0400000
13503,cae28149-0872-457f-867e-743f88514ecb,2022-10-31 00:00:00.0000000,2022-11-04 18:14:02.7933333
13504,c052a091-d9bb-4984-b697-05bb8a3f300c,2022-10-31 00:00:00.0000000,2022-11-04 18:19:58.2833333
13505,01854807-1afd-43cf-8897-4089ca4a7bea,2022-10-31 00:00:00.0000000,2022-11-04 18:32:13.3933333
13506,9e4b1adc-7355-4873-b6a5-a25027e263c2,2022-10-31 00:00:00.0000000,2022-11-04 18:36:51.3300000
13507,f2140977-e0b7-4c8a-831e-7b9247a3a38c,2022-10-31 00:00:00.0000000,2022-11-04 18:46:22.9433333
13508,de35885f-bd4c-4bdc-a61e-c09ad2f45fe0,2022-10-31 00:00:00.0000000,2022-11-04 19:04:00.3166667
13509,6cd65e44-d6b9-49ac-8108-1ad796ae7f81,2022-10-31 00:00:00.0000000,2022-11-04 19:04:54.9566667
13510,f251246a-fbcb-4bf1-8055-7af570debada,2022-10-31 00:00:00.0000000,2022-11-04 19:10:20.7866667
13511,f6a2957e-ff91-45f1-a5ab-829591312ac6,2022-10-31 00:00:00.0000000,2022-11-04 19:12:27.8333333
13512,55540b18-54a9-4b17-a93a-0b719862f099,2022-10-31 00:00:00.0000000,2022-11-04 19:24:35.8400000
13513,dc4d5e3c-d838-4399-a68b-226faf32f309,2022-10-31 00:00:00.0000000,2022-11-04 19:25:26.7100000
13514,881d0b7c-700f-4cf7-abd4-680e6660ebcc,2022-10-31 00:00:00.0000000,2022-11-04 19:26:28.4000000
13515,4a6cb11c-88bd-4c85-9e46-36151a208b0f,2022-10-31 00:00:00.0000000,2022-11-04 20:18:47.8666667
13516,51b8b2db-7061-4a1d-b557-06eca079df35,2022-10-31 00:00:00.0000000,2022-11-05 06:11:42.4500000
13517,29523062-77db-428e-9f12-b3b8083950ed,2022-10-31 00:00:00.0000000,2022-11-05 08:05:36.0933333
13518,7f535629-74f6-464e-a98d-44e9d93c59f2,2022-10-31 00:00:00.0000000,2022-11-05 09:29:12.3900000
13519,96501b50-c1f7-4d3e-b7c7-64e4585b3b15,2022-10-31 00:00:00.0000000,2022-11-05 09:48:25.4766667
13520,f45b5c5a-cfb2-47f5-a6d0-d31f049c4562,2022-10-31 00:00:00.0000000,2022-11-05 10:30:35.7500000
13521,a4f16016-e498-4296-81e7-15dc72aac011,2022-10-10 00:00:00.0000000,2022-11-05 12:33:37.5700000
13522,a4f16016-e498-4296-81e7-15dc72aac011,2022-10-17 00:00:00.0000000,2022-11-05 12:43:22.5600000
13523,a4f16016-e498-4296-81e7-15dc72aac011,2022-10-31 00:00:00.0000000,2022-11-05 13:01:04.2433333
13524,6c60ea0c-4a2e-40b4-9068-2af447bc782b,2022-10-31 00:00:00.0000000,2022-11-05 14:22:59.9533333
13525,6a19c02d-dd0d-414f-a304-ed3b9ff2ef60,2022-10-31 00:00:00.0000000,2022-11-05 15:24:50.6666667
13526,3b9c9d8a-4a13-4afe-ad68-3f7215367bd4,2022-10-31 00:00:00.0000000,2022-11-05 16:47:16.8333333
13527,24812559-2da8-424e-8fba-692a6434c798,2022-10-31 00:00:00.0000000,2022-11-05 18:17:47.4133333
13528,785d175f-704c-4841-8926-a6a51cd04ea7,2022-10-17 00:00:00.0000000,2022-11-05 18:19:23.9233333
13529,263cf267-ec4d-487f-9e64-e5d872ca2246,2022-10-31 00:00:00.0000000,2022-11-06 08:46:24.1533333
13530,028bd3f8-ff28-4683-842b-3123641a4a80,2022-10-31 00:00:00.0000000,2022-11-06 09:54:16.5800000
13531,ea37b1a7-7de6-425e-af34-6f870679bae8,2022-10-31 00:00:00.0000000,2022-11-06 10:51:42.7233333
13532,786f411d-5841-4919-aa8b-0c1731640fe4,2022-10-31 00:00:00.0000000,2022-11-06 10:54:26.3900000
13533,e54a933c-ad99-4801-801c-9bf2ebe1c918,2022-10-31 00:00:00.0000000,2022-11-06 11:19:02.5833333
13534,5205b04c-9e9d-4d0e-9246-444e033982b7,2022-10-31 00:00:00.0000000,2022-11-06 12:14:22.5900000
13535,ecf5e992-f93a-4ecc-966e-3d959da8d4c6,2022-10-31 00:00:00.0000000,2022-11-06 13:29:23.5366667
13536,66aa38e6-a967-448c-a0b1-345d1eb9abba,2022-10-31 00:00:00.0000000,2022-11-06 13:30:10.5966667
13537,2526e996-7d3d-4f15-a725-c47148f68cb0,2022-10-31 00:00:00.0000000,2022-11-06 14:15:16.9766667
13538,f6c96beb-26ff-4c4e-bc1e-a17c34aa6f8b,2022-10-31 00:00:00.0000000,2022-11-06 15:44:26.4966667
13539,49efb18c-8e89-40dc-9e35-fcecb4b8dd12,2022-10-31 00:00:00.0000000,2022-11-06 16:29:22.7366667
13540,61233c65-bb55-471a-9ff0-0b8fd3e6a7be,2022-10-31 00:00:00.0000000,2022-11-06 16:30:51.7366667
13541,5842fc60-edc7-4289-9081-02cbf94b3ee3,2022-10-31 00:00:00.0000000,2022-11-06 17:06:42.3500000
13542,66e651c9-9fa4-495a-a869-a387b2daeee2,2022-10-24 00:00:00.0000000,2022-11-06 17:58:57.4566667
13543,66e651c9-9fa4-495a-a869-a387b2daeee2,2022-10-31 00:00:00.0000000,2022-11-06 18:02:07.7133333
13544,4b705d58-f5ce-451f-8e4f-92f37e0ae26e,2022-10-31 00:00:00.0000000,2022-11-06 21:47:49.8366667
13545,a7c62b38-601c-45ca-b177-769e1eda9092,2022-10-31 00:00:00.0000000,2022-11-06 22:49:18.3933333
13546,585077ac-84b6-49ba-9b42-42e32e1045f9,2022-10-31 00:00:00.0000000,2022-11-06 23:32:51.0900000
13547,20adfeb3-5ae1-43f7-bff2-f9a1302e1a76,2022-10-31 00:00:00.0000000,2022-11-07 06:49:36.7333333
13548,739678ef-4226-46a0-aebf-06e6515073db,2022-10-31 00:00:00.0000000,2022-11-07 07:31:06.6400000
13549,1e41a002-8fee-4ac4-b2c8-2da1cbc6b257,2022-10-31 00:00:00.0000000,2022-11-07 07:46:00.9533333
13550,1d960b7b-20a3-43e3-8609-f6f9645b422c,2022-10-31 00:00:00.0000000,2022-11-07 07:52:10.7500000
13551,71d1a42e-817e-4260-9422-4be77485afd3,2022-10-31 00:00:00.0000000,2022-11-07 07:52:36.5166667
13552,41c0088c-c16f-4c85-9bf0-d7a2be884d3c,2022-10-31 00:00:00.0000000,2022-11-07 07:58:24.3733333
13553,047a4c38-9aed-4354-896b-0dadbbf6c6d6,2022-10-31 00:00:00.0000000,2022-11-07 08:13:37.8900000
13554,f45c38d3-9e05-4078-a51f-1c218df93dca,2022-10-31 00:00:00.0000000,2022-11-07 08:23:00.3400000
